-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2016/04/26 00:00:00
EndTime: 2016/04/27 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2016/04/26 00:05:00		2.4541	135.299	25.7203	0.363021	1005.88	1.02813	27.624	3.3835	11.3347	14.7182		973.33	168.404	23.0608	17.11	13.835								
2016/04/26 00:10:00		2.60371	127.904	25.6781	0.360417	1005.85	1.08646	27.5572	2.95693	11.6256	14.5826		958.13	176.569	24.35	18.6817	15.165								
2016/04/26 00:15:00		1.95341	135.318	25.6208	0.358854	1005.87	1.02813	27.4909	3.4237	10.3179	13.7416		971.46	175.001	27.3775	19.09	14.6458								
2016/04/26 00:20:00		2.00224	125.434	25.6219	0.355729	1005.86	1.07917	27.4238	3.8726	10.5507	14.4233		943.96	177.63	29.0733	19.6917	14.6833								
2016/04/26 00:25:00		2.11367	132.488	25.6229	0.363021	1005.88	1.07187	27.3489	4.09147	11.5503	15.6418		994.38	169.515	36.0433	24.0183	15.6758								
2016/04/26 00:30:00		1.79151	132.934	25.6187	0.359896	1005.87	1.11563	27.2887	5.0652	12.6492	17.7144		1050.42	161.468	39.795	26.5492	16.3642								
2016/04/26 00:35:00		2.33877	124.38	25.6198	0.357812	1005.83	1.11563	27.2111	5.1233	13.0463	18.1696		1083.33	181.816	36.02	24.1133	16.3408								
2016/04/26 00:40:00		2.33164	129.708	25.6234	0.363542	1005.85	1.10104	27.1816	4.71233	11.7968	16.5091		1034.17	180.512	39.9975	26.6783	17.13								
2016/04/26 00:45:00		2.33568	122.762	25.6187	0.363542	1005.81	1.10104	27.2911	4.5091	12.526	17.0351		1042.29	183.069	36.055	24.1092	17.4758								
2016/04/26 00:50:00		1.71203	136.891	25.6219	0.357812	1005.81	1.02813	27.3545	4.35723	11.6941	16.0513		984.58	172.561	34.2058	23.4942	17.6942								
2016/04/26 00:55:00		2.25908	126.737	25.6917	0.358854	1005.86	1.03542	27.3642	4.11157	11.6154	15.7269		982.08	167.058	32.9583	22.6933	17.6408								
2016/04/26 01:00:00		1.9574	130.293	25.7182	0.359375	1005.95	1.06458	27.3258	2.81623	12.1631	14.9793		991.46	166.536	33.3133	23.2642	17.935								
2016/04/26 01:05:00		1.37514	124.538	25.7167	0.358854	1006.0	1.04271	27.2127	4.1808	12.1563	16.3371		1002.71	160.05	36.9125	25.185	18.4842								
2016/04/26 01:10:00		1.61526	117.186	25.7188	0.3625	1005.94	1.02083	27.1657	5.5878	13.327	18.9148		1136.25	164.218	34.635	24.1025	18.6258								
