-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2016/04/16 00:00:00
EndTime: 2016/04/17 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2016/04/16 00:05:00		2.87375	139.213	26.4057	0.357812	1004.62	1.10833	28.2681	25.1563	17.2091	42.3654	0.286	726.46	195.856	69.923	49.9817	35.6892								
2016/04/16 00:10:00		3.52714	136.491	26.4063	0.363542	1004.37	1.07187	28.2458	24.6538	17.2159	41.8697	0.286	649.38	198.599	67.29	48.0117	35.2183								
2016/04/16 00:15:00		3.49357	136.485	26.3297	0.365625	1004.27	1.08646	28.215	23.1306	16.1855	39.3162	0.286	596.88	206.053	75.636	51.427	36.0158								
2016/04/16 00:20:00		2.89941	136.47	26.2979	0.365104	1004.38	1.10833	28.1655	21.8331	15.7165	37.5496	0.286	582.71	206.857	69.209	47.9792	34.9								
2016/04/16 00:25:00		3.21407	141.747	26.2203	0.360938	1004.35	1.10833	28.1167	20.6963	15.4803	36.1766	0.286	528.75	209.76	62.002	45.5508	34.2								
2016/04/16 00:30:00		3.40515	137.15	26.1849	0.358854	1004.19	1.08646	28.0796	19.2	14.7306	33.9306	0.286	468.75	213.7	55.259	43.0175	33.5433								
2016/04/16 00:35:00		4.42899	131.868	26.1255	0.361458	1004.08	1.14479	28.0294	17.9761	13.8371	31.8132	0.286	395.208	214.082	61.882	44.5675	32.8925								
2016/04/16 00:40:00		5.1002	136.513	26.1052	0.358333	1004.03	1.11563	27.9832	17.985	13.4708	31.4558	0.286	343.333	223.436	56.196	41.5542	32.3108								
2016/04/16 00:45:00		3.46593	136.175	26.0187	0.363542	1003.93	1.12292	27.928	17.2525	12.6834	29.9359	0.286	323.542	220.361	55.46	43.4692	33.7092								
2016/04/16 00:50:00		4.20789	137.168	26.0198	0.361979	1003.78	1.14479	27.8743	17.2972	12.3993	29.6965	0.286	271.042	226.276	74.032	51.387	36.8933								
2016/04/16 00:55:00		3.46436	136.182	25.9203	0.360417	1003.88	1.01354	27.8214	16.3882	13.5393	29.9275	0.286	276.875	101.842	72.79	51.735	37.125								
2016/04/16 01:00:00		1.92945	141.389	25.9177	0.361979	1004.08	1.10104	27.7773	16.4552	15.0455	31.5008	0.286	267.5	0.0	70.923	49.8817	36.2867								
2016/04/16 01:05:00		2.67063	139.928	25.8214	0.364583	1004.2	1.10104	27.7395	16.4485	13.9056	30.3541	0.286	248.958	3.8074	72.245	49.72	35.77								
2016/04/16 01:10:00		2.5204	149.236	25.8255	0.3625	1004.24	1.1375	27.7032	16.0644	15.3057	31.3701	0.286	255.417	253.442	71.918	49.8067	35.7333								
2016/04/16 01:15:00		2.1969	144.226	25.8229	0.3625	1004.2	1.07917	27.6578	15.2939	14.8504	30.1443	0.286	240.833	269.382	73.26	50.257	35.3017								
2016/04/16 01:20:00		3.14297	145.336	25.8188	0.364583	1004.19	1.09375	27.6213	15.8678	13.4742	29.3421	0.286	228.958	270.289	65.94	46.745	34.6317								
2016/04/16 01:25:00		2.52899	133.408	25.8161	0.3625	1004.25	1.10833	27.5848	15.1822	12.9915	28.1738	0.286	215.208	270.307	60.977	45.4267	34.29								
2016/04/16 01:30:00		2.30088	124.13	25.8214	0.361458	1004.21	1.08646	27.5593	15.113	12.6389	27.7519	0.286	213.125	267.396	63.011	46.4467	34.3808								
2016/04/16 01:35:00		2.31554	135.76	25.8234	0.359896	1004.07	1.11563	27.5231	13.5362	13.6762	27.2124	0.286	214.583	90.902	56.407	43.5492	33.83								
2016/04/16 01:40:00		2.31352	144.844	25.8099	0.3625	1004.16	1.12292	27.4799	14.271	12.6081	26.8791	0.286	190.417	181.084	62.334	45.5925	34.535								
2016/04/16 01:45:00		2.18228	146.036	25.7214	0.360417	1004.15	1.08646	27.4514	13.4402	12.7964	26.2366	0.286	170.625	201.699	63.229	46.5158	34.7667								
2016/04/16 01:50:00		1.99989	138.276	25.7198	0.363542	1004.1	1.09375	27.4168	14.4876	13.1182	27.6058	0.286	184.792	206.078	68.977	48.1883	35.1908								
2016/04/16 01:55:00		1.90477	141.194	25.7161	0.359896	1004.12	1.10833	27.384	14.4854	13.7926	28.278	0.286	175.833	228.115	70.753	49.5208	35.3883								
2016/04/16 02:00:00		2.25329	143.238	25.7203	0.3625	1004.02	1.04271	27.3505	14.0812	12.9539	27.0351	0.286	171.25	242.37	67.057	48.6067	35.205								
2016/04/16 02:05:00		2.08799	134.951	25.7229	0.361979	1003.99	1.11563	27.3258	13.5407	13.4879	27.0286	0.286	171.458	247.974	65.128	46.3408	34.7325								
2016/04/16 02:10:00		1.45064	123.302	25.7177	0.363542	1004.04	1.10104	27.333	14.8204	14.2274	29.0478	0.286	182.5	245.352	71.319	49.2992	34.895								
2016/04/16 02:15:00		1.55578	132.312	25.7193	0.361458	1003.98	1.15208	27.4855	15.7517	14.2719	30.0236	0.286	196.042	252.385	71.325	48.7267	34.3925								
2016/04/16 02:20:00		1.88512	144.025	25.7203	0.364062	1003.9	1.10104	27.5832	15.104	14.6895	29.7936	0.286	192.708	211.225	68.468	47.8067	34.2492								
2016/04/16 02:25:00		2.62721	142.178	25.7057	0.359375	1003.72	1.08646	27.6106	14.1281	13.933	28.061	0.286	184.167	186.719	68.784	48.0317	34.0858								
2016/04/16 02:30:00		1.56244	131.143	25.6255	0.363021	1003.79	1.06458	27.5733	13.7685	13.4366	27.2051	0.286	179.167	182.841	71.058	48.845	34.4								
2016/04/16 02:35:00		1.79186	125.648	25.6234	0.3625	1003.81	1.10833	27.4635	14.8048	14.9497	29.7545	0.281233	204.375	181.494	59.345	44.8867	33.92								
2016/04/16 02:40:00		1.78118	122.092	25.6198	0.3625	1003.91	1.17396	27.3996	13.9449	14.3266	28.2716	0.162067	195.208	201.56	55.414	43.6208	33.7567								
2016/04/16 02:45:00		1.91524	125.682	25.6229	0.363021	1003.8	1.07187	27.5303	13.563	14.5184	28.0814	0.286	182.708	237.223	53.04	43.1375	33.6792								
2016/04/16 02:50:00		1.04415	128.151	25.6214	0.363021	1003.98	1.07917	27.631	14.5837	13.3784	27.962	0.286	189.583	192.266	58.136	45.0217	34.07								
2016/04/16 02:55:00		1.6315	97.496	25.6229	0.360417	1003.97	1.10833	27.6581	16.7433	16.8702	33.6135	0.2717	233.333	164.14	60.445	45.5867	34.36								
2016/04/16 03:00:00		1.28545	92.808	25.6208	0.357812	1003.98	1.13021	27.6203	18.8583	17.7705	36.6288	0.238333	313.542	164.507	59.488	45.5275	33.9558								
2016/04/16 03:05:00		1.9302	127.03	25.6198	0.364583	1003.9	1.11563	27.5169	18.8806	17.8424	36.723	0.019067	370.208	175.537	59.477	44.8733	33.715								
2016/04/16 03:10:00		1.22041	140.499	25.6214	0.359375	1004.04	1.09375	27.4345	18.6416	17.5549	36.1965	0.286	331.667	191.873	59.587	45.0467	34.0925								
2016/04/16 03:15:00		1.85619	130.505	25.6214	0.361979	1004.01	1.07187	27.5392	18.8449	17.3358	36.1806	0.286	341.25	226.508	55.512	43.0583	33.64								
2016/04/16 03:20:00		1.23383	66.398	25.6177	0.358854	1004.02	1.10104	27.6417	18.8404	15.4255	34.2659	0.286	339.167	201.813	53.748	42.8375	33.4675								
2016/04/16 03:25:00		1.0735	98.49	25.6245	0.365625	1004.11	1.05729	27.6581	18.8538	17.2673	36.1211	0.286	360.625	176.312	53.263	43.1425	33.3733								
2016/04/16 03:30:00		1.38813	96.849	25.6214	0.360938	1004.03	1.12292	27.6101	18.7466	16.7675	35.5141	0.286	362.5	176.094	54.327	43.0658	33.3075								
2016/04/16 03:35:00		1.35335	83.006	25.6224	0.361458	1004.01	1.12292	27.4946	18.7667	17.435	36.2017	0.286	398.958	185.152	51.68	42.3017	33.3883								
2016/04/16 03:40:00		0.304461	61.736	25.626	0.359896	1004.26	1.09375	27.3881	18.9945	17.3392	36.3337	0.286	386.458	210.289	49.0917	40.925	33.1775								
2016/04/16 03:45:00		1.22568	101.751	25.6219	0.356771	1004.12	1.12292	27.456	18.3669	14.4636	32.8305	0.286	361.667	233.241	55.264	43.2375	33.635								
2016/04/16 03:50:00		0.68265	105.293	25.6146	0.359896	1004.38	1.05	27.5735	18.023	16.3019	34.3249	0.286	458.958	213.561	53.062	42.2867	33.035								
2016/04/16 03:55:00		1.18023	113.579	25.6182	0.359896	1004.22	1.11563	27.5988	17.4781	15.0216	32.4997	0.286	387.083	189.091	52.027	42.15	32.4058								
