-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2016/03/15 00:00:00
EndTime: 2016/03/16 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2016/03/15 00:05:00		2.78067	148.142	16.9182	0.361458	1015.4	1.18854	25.5058	6.5548	34.4011	40.9559	14.3	437.917	0.47146	49.1633	42.4317	39.1533								
2016/03/15 00:10:00		2.79849	145.244	16.9172	0.35625	1015.21	1.17396	25.5254	6.3918	35.0481	41.4399	14.3	418.125	0.66433	45.0017	39.5783	36.9717								
2016/03/15 00:15:00		2.79073	141.945	16.8813	0.359896	1015.12	1.18125	25.5286	5.3153	32.8982	38.2136	14.3	395.208	0.62147	45.7633	37.7592	35.0658								
2016/03/15 00:20:00		2.7056	143.63	16.8146	0.361458	1015.11	1.18125	25.5238	5.2595	32.8606	38.1201	14.3191	368.542	0.70719	47.12	38.7092	34.7433								
2016/03/15 00:25:00		2.92528	140.663	16.8156	0.3625	1015.12	1.15937	25.5096	5.9295	31.6556	37.5851	14.3	351.667	0.49289	44.6992	37.5925	34.345								
2016/03/15 00:30:00		2.58015	144.087	16.7953	0.358854	1015.12	1.18125	25.4779	4.89323	30.4095	35.3027	14.3381	332.083	0.81434	48.7833	38.8075	34.8367								
2016/03/15 00:35:00		1.93792	134.8	16.7094	0.359375	1015.15	1.16667	25.4556	4.50463	31.0359	35.5406	14.4287	318.542	0.55718	49.3183	40.0258	35.9158								
2016/03/15 00:40:00		1.57177	139.082	16.712	0.360417	1015.07	1.08646	25.4347	4.83517	30.8066	35.6417	14.586	305.208	0.0	51.66	41.2075	36.7142								
2016/03/15 00:45:00		1.49297	138.298	16.7141	0.3625	1014.96	1.12292	25.4121	4.41083	31.1318	35.5426	14.4287	295.625	0.36431	53.652	42.1308	38.1								
2016/03/15 00:50:00		1.71297	147.566	16.713	0.359375	1014.9	1.15208	25.3839	4.35723	32.2101	36.5674	14.4954	337.083	0.08572	52.803	42.7025	39.0133								
2016/03/15 00:55:00		1.72006	148.906	16.7141	0.361458	1014.85	1.11563	25.3525	5.1545	31.5939	36.7485	14.586	338.542	0.17144	50.848	43.4683	39.9542								
2016/03/15 01:00:00		2.05627	145.764	16.6938	0.364062	1014.78	1.10833	25.3332	4.67437	30.7347	35.4091	14.505	326.458	0.0	55.702	45.4408	41.0133								
2016/03/15 01:05:00		2.05263	155.599	16.6094	0.361458	1014.78	1.13021	25.3224	4.93343	32.395	37.3284	14.5717	313.125	0.0	60.939	47.3867	42.0								
2016/03/15 01:10:00		2.07223	165.126	16.612	0.361979	1014.69	1.15208	25.3069	7.7452	34.2196	41.9648	14.443	323.542	117.465	51.808	44.3992	40.8042								
2016/03/15 01:15:00		1.96182	145.081	16.6146	0.361458	1014.59	1.1375	25.3023	7.3566	33.8157	41.1723	14.5765	317.083	270.025	58.886	46.0442	41.0442								
2016/03/15 01:20:00		2.05551	144.007	16.612	0.363542	1014.48	1.225	25.2934	6.8452	30.8887	37.7339	14.586	302.5	271.082	54.939	44.5075	39.81								
2016/03/15 01:25:00		2.25284	131.277	16.612	0.360938	1014.33	1.07917	25.2878	5.5811	32.5251	38.1062	14.586	299.792	271.679	52.703	44.1417	39.36								
2016/03/15 01:30:00		2.29374	140.978	16.6094	0.361458	1014.19	1.07917	25.2832	4.7704	32.1006	36.871	14.4716	292.292	269.729	49.5333	41.7533	37.9908								
2016/03/15 01:35:00		2.41786	135.491	16.6089	0.358854	1014.32	1.13021	25.2738	5.4047	31.2687	36.6734	14.586	278.125	154.364	52.906	42.33	38.4717								
2016/03/15 01:40:00		1.79882	138.525	16.6099	0.357812	1014.28	1.10833	25.2644	4.01777	29.5502	33.568	14.586	277.708	11.115	51.292	42.2533	38.8258								
2016/03/15 01:45:00		2.1659	129.798	16.6109	0.357292	1014.3	1.10833	25.2599	4.0602	29.6016	33.6618	14.586	287.292	11.6151	57.922	44.86	39.7475								
2016/03/15 01:50:00		2.46049	138.506	16.6083	0.355729	1014.23	1.17396	25.258	4.63417	30.5635	35.1977	14.586	288.958	10.7579	52.937	44.04	40.2567								
2016/03/15 01:55:00		1.90166	139.253	16.6224	0.360938	1014.27	1.15937	25.2572	5.762	30.8442	36.6062	14.586	287.5	10.6364	58.594	45.8817	41.1142								
2016/03/15 02:00:00		1.4932	141.286	16.713	0.358333	1014.21	1.11563	25.2575	6.4767	32.1485	38.6252	14.586	289.792	9.3649	62.927	47.2883	41.4492								
2016/03/15 02:05:00		2.38277	138.696	16.7135	0.360417	1014.11	1.10833	25.2545	5.3332	32.3197	37.6529	14.586	306.875	9.8792	62.573	48.65	42.2692								
2016/03/15 02:10:00		1.64932	136.436	16.7125	0.359896	1014.01	1.13021	25.251	6.5236	33.3741	39.8976	14.586	299.375	9.8364	71.306	52.277	42.91								
2016/03/15 02:15:00		1.32399	138.804	16.7099	0.357812	1014.04	1.10104	25.2526	6.662	32.3916	39.0536	14.586	309.583	10.0114	66.658	49.4942	42.8625								
2016/03/15 02:20:00		1.43966	149.435	16.713	0.3625	1014.09	1.10104	25.2494	6.1171	30.8613	36.9785	14.586	331.667	10.2864	62.853	48.2833	42.6992								
2016/03/15 02:25:00		1.94059	150.218	16.7125	0.361979	1013.97	1.09375	25.2524	5.5208	31.2482	36.769	14.586	342.5	10.1364	60.234	46.6125	41.775								
2016/03/15 02:30:00		1.80113	150.261	16.7849	0.358333	1013.87	1.05729	25.2556	5.7263	29.7693	35.4956	14.586	336.25	10.6186	68.205	49.87	42.6917								
2016/03/15 02:35:00		1.9184	142.727	16.8099	0.356771	1013.9	1.1375	25.2569	5.1925	31.4433	36.6358	14.586	339.583	9.7935	69.164	50.786	43.1567								
2016/03/15 02:40:00		1.8629	146.519	16.8146	0.3625	1013.87	1.06458	25.2674	5.293	31.0565	36.3495	14.586	337.708	9.6221	67.885	49.615	42.8933								
2016/03/15 02:45:00		1.5201	138.744	16.8115	0.356771	1013.87	1.10104	25.2752	5.389	32.0013	37.3904	14.586	326.25	10.3043	68.628	50.103	42.6633								
2016/03/15 02:50:00		0.91787	135.133	16.8177	0.355729	1013.87	1.10833	25.2811	4.5761	31.6487	36.2248	14.586	319.375	10.5471	70.427	50.852	42.8867								
2016/03/15 02:55:00		0.75352	139.421	16.9125	0.358333	1013.87	1.09375	25.2857	5.3198	34.538	39.8578	14.586	336.667	9.7721	72.775	51.365	43.2417								
2016/03/15 03:00:00		1.07069	140.752	16.913	0.353125	1013.8	1.05729	25.2945	6.1819	34.2162	40.3981	14.586	383.542	9.3435	74.288	52.812	44.055								
2016/03/15 03:05:00		1.1084	145.779	16.9141	0.358333	1013.73	1.07187	25.3042	7.3142	35.5787	42.8929	14.586	378.125	9.3435	77.268	54.895	44.6833								
2016/03/15 03:10:00		0.81828	135.47	17.0021	0.35625	1013.64	1.1375	25.3103	8.7614	36.4893	45.2507	14.586	406.458	9.4935	82.362	56.952	45.5908								
2016/03/15 03:15:00		0.93437	135.157	17.0109	0.359375	1013.62	1.10104	25.3136	12.3369	39.7209	52.058	14.586	431.25	8.4434	79.006	55.582	45.3008								
2016/03/15 03:20:00		0.95422	115.672	17.0667	0.363021	1013.58	1.15208	25.3243	16.3569	41.4942	57.851	14.586	449.167	7.3934	74.496	53.13	44.9817								
2016/03/15 03:25:00		1.10259	108.964	17.1146	0.359375	1013.52	1.09375	25.3302	14.3358	41.0526	55.388	14.586	463.958	7.6577	77.478	59.616	52.56								
2016/03/15 03:30:00		1.54158	95.233	17.1151	0.358333	1013.48	1.14479	25.3278	12.06	39.94	52.0	14.586	480.833	10.3293	92.941	77.083	71.058								
2016/03/15 03:35:00		1.43912	99.007	17.1167	0.35625	1013.48	1.13021	25.3324	11.6044	39.851	51.455	14.586	501.04	15.4475	96.138	79.981	73.995								
2016/03/15 03:40:00		1.42665	89.78	17.1161	0.359896	1013.43	1.10104	25.3364	9.4202	38.5296	47.9498	14.586	506.46	19.612	85.762	72.419	66.67								
2016/03/15 03:45:00		2.01535	89.431	17.1167	0.360417	1013.43	1.16667	25.334	8.3862	38.4269	46.8131	14.586	525.21	20.9585	82.618	62.376	55.783								
2016/03/15 03:50:00		0.84583	104.436	17.1151	0.355729	1013.44	1.12292	25.3407	8.3527	38.4988	46.8515	14.586	525.0	19.0084	61.284	51.198	47.7542								
2016/03/15 03:55:00		1.59179	132.374	17.1146	0.356771	1013.42	1.09375	25.3444	6.6129	36.7529	43.3658	14.586	538.54	17.1904	58.538	48.3167	44.6908								
