-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2016/03/10 00:00:00
EndTime: 2016/03/11 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2016/03/10 00:05:00		1.00554	134.633	22.6151	9.176	1009.75	1.16667	26.6358	37.3212	14.5389	51.86	14.014	584.58	48.5961	33.5992	31.8208	30.2892								
2016/03/10 00:10:00		1.01763	120.846	22.6141	9.2089	1009.8	1.16667	26.7496	34.8489	14.8675	49.7165	13.9711	543.96	55.347	32.8733	31.0975	29.715								
2016/03/10 00:15:00		0.94662	124.573	22.6115	9.2104	1009.82	1.09375	26.7209	36.6177	15.2064	51.824	14.014	498.542	22.4872	33.7158	31.4408	29.905								
2016/03/10 00:20:00		1.09337	113.496	22.6161	9.224	1009.77	1.10104	26.5947	35.6976	14.4704	50.168	14.014	554.79	18.9227	37.5392	34.4617	32.6933								
2016/03/10 00:25:00		0.92669	99.103	22.6161	9.3203	1009.78	1.18125	26.4328	35.2733	14.3232	49.5965	14.014	502.5	23.6123	36.3058	33.9117	32.1475								
2016/03/10 00:30:00		1.14265	97.631	22.6141	9.3224	1009.82	1.16667	26.45	38.4669	14.1076	52.575	14.014	483.542	52.1	38.4708	36.3367	34.535								
2016/03/10 00:35:00		1.17549	94.516	22.6177	9.3203	1009.85	1.1375	26.5507	38.1766	12.9607	51.137	14.014	463.125	71.355	41.7925	37.6783	35.5208								
2016/03/10 00:40:00		1.2105	102.951	22.6203	9.4052	1009.82	1.225	26.573	38.9828	13.0087	51.991	14.014	441.667	39.3633	40.6508	36.8875	34.8125								
2016/03/10 00:45:00		1.52887	96.74	22.6141	9.4234	1009.84	1.16667	26.4715	40.2491	13.2928	53.542	14.014	407.083	21.0228	35.7625	33.305	31.7625								
2016/03/10 00:50:00		1.3352	99.944	22.5271	9.462	1009.83	1.15208	26.305	36.5574	11.1977	47.7552	14.014	369.375	20.3942	32.7883	31.3517	29.9358								
2016/03/10 00:55:00		1.63226	101.054	22.512	9.5167	1009.71	1.13021	26.3107	32.3498	11.2148	43.5647	14.014	339.167	37.9561	30.9125	29.015	27.6517								
2016/03/10 01:00:00		1.75871	100.718	22.5125	9.5167	1009.77	1.23229	26.41	35.0187	9.8832	44.9018	14.014	285.208	38.6133	28.7225	27.2817	25.9867								
2016/03/10 01:05:00		1.66296	96.487	22.5203	9.6031	1009.8	1.1375	26.4921	35.0633	11.4202	46.4836	14.014	282.083	18.7691	29.1867	26.2617	24.7033								
2016/03/10 01:10:00		1.86584	95.06	22.5104	9.6182	1009.75	1.17396	26.4261	33.5	12.2795	45.7795	14.014	243.333	74.441	25.4508	24.5158	23.6917								
2016/03/10 01:15:00		1.60572	103.025	22.5151	9.6896	1009.73	1.12292	26.2838	30.3666	9.4347	39.8013	14.014	201.667	220.8	26.1492	24.7417	23.5867								
2016/03/10 01:20:00		1.35216	95.703	22.4479	9.7172	1009.7	1.15208	26.2463	28.6313	9.8455	38.4768	14.014	183.333	240.209	26.9442	24.775	23.4708								
2016/03/10 01:25:00		1.27369	101.368	22.4146	9.7516	1009.67	1.19583	26.3448	30.8178	11.0779	41.8957	14.014	158.958	249.431	26.6575	24.57	22.99								
2016/03/10 01:30:00		1.05117	94.48	22.4115	9.8266	1009.66	1.15937	26.4632	27.8005	9.6675	37.468	14.014	124.583	255.053	26.8233	24.7125	23.2842								
2016/03/10 01:35:00		1.41591	105.492	22.4141	9.8432	1009.66	1.18125	26.4323	27.0814	11.2936	38.375	14.014	156.875	162.325	24.7333	23.33	22.0817								
2016/03/10 01:40:00		1.59925	99.016	22.413	9.9224	1009.7	1.12292	26.3134	26.4047	10.537	36.9417	14.014	131.667	0.0	24.1675	22.4933	21.3233								
2016/03/10 01:45:00		1.35137	95.748	22.4141	9.924	1009.69	1.13021	26.2167	23.3785	9.7736	33.1521	14.014	146.25	7.004	23.3575	21.665	20.5458								
2016/03/10 01:50:00		1.35765	98.266	22.412	9.9797	1009.64	1.15937	26.2967	23.2535	10.5713	33.8247	14.014	143.542	28.4483	23.2933	21.725	20.5875								
2016/03/10 01:55:00		1.10482	111.061	22.4125	10.025	1009.6	1.11563	26.425	22.9363	11.3826	34.3189	14.014	106.042	48.2282	23.8108	21.6508	20.3892								
2016/03/10 02:00:00		1.54239	98.386	22.4146	10.0234	1009.57	1.19583	26.4379	22.6951	10.8383	33.5334	14.014	94.375	6.1468	22.8175	21.3733	20.28								
2016/03/10 02:05:00		1.60819	98.001	22.4146	10.1031	1009.56	1.1375	26.3281	22.5098	10.0064	32.5162	14.014	70.625	0.0	22.5558	20.8208	19.6142								
2016/03/10 02:10:00		1.30983	95.002	22.4125	10.1214	1009.53	1.16667	26.1955	21.5896	12.5602	34.1498	14.014	77.083	3.11449	22.8067	20.6425	19.0325								
2016/03/10 02:15:00		1.09122	103.585	22.4016	10.1224	1009.52	1.12292	26.2489	22.2306	11.2867	33.5173	14.014	76.667	21.6693	21.0658	19.7767	18.7292								
2016/03/10 02:20:00		1.26857	99.779	22.3203	10.2021	1009.5	1.16667	26.3644	24.2741	11.2217	35.4958	14.014	64.167	42.8029	20.1783	19.0675	18.2508								
2016/03/10 02:25:00		1.29738	94.676	22.3141	10.2219	1009.5	1.15208	26.4285	21.4869	10.8896	32.3765	13.9187	47.5	19.837	21.225	19.5042	18.3192								
2016/03/10 02:30:00		1.23746	108.329	22.3115	10.2255	1009.52	1.11563	26.3365	24.1401	10.828	34.9681	13.933	38.125	0.0	22.1675	19.8858	18.1858								
2016/03/10 02:35:00		1.14388	88.518	22.3099	10.3198	1009.58	1.15208	26.1974	23.8855	11.5948	35.4803	13.9949	49.5833	0.210728	21.1808	19.3658	18.2342								
2016/03/10 02:40:00		0.99925	106.386	22.3104	10.3286	1009.54	1.23958	26.2017	22.55	10.5576	33.1075	14.014	35.0	15.6546	20.6533	19.2633	18.3317								
2016/03/10 02:45:00		1.3286	99.762	22.3161	10.3328	1009.44	1.23229	26.3069	20.167	9.9722	30.1392	14.014	8.3333	35.7131	20.11	19.255	18.46								
2016/03/10 02:50:00		0.77569	100.456	22.3125	10.424	1009.45	1.21042	26.403	19.8767	9.4552	29.3319	14.014	11.875	34.8666	21.7433	19.9317	18.7483								
2016/03/10 02:55:00		0.97578	97.708	22.3109	10.4266	1009.45	1.16667	26.3467	19.5752	10.9855	30.5606	14.014	8.9583	0.0	21.1217	19.9783	19.0367								
2016/03/10 03:00:00		0.85485	93.27	22.3937	10.4563	1009.46	1.15208	26.2156	18.9141	11.006	29.9201	14.014	8.3333	0.0	22.17	20.6633	19.4483								
