-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2016/02/19 00:00:00
EndTime: 2016/02/20 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2016/02/19 00:05:00		1.91975	135.311	17.9141	0.361979	1017.45	1.04271	25.6261	6.0077	54.328	60.336	13.442	954.58	71.494	7.6983	6.0308	5.5117								
2016/02/19 00:10:00		1.79504	139.546	17.9099	0.360938	1017.4	1.02813	25.6502	4.84857	53.267	58.116	13.442	873.33	67.647	20.6167	14.715	13.1083								
2016/02/19 00:15:00		1.62103	133.156	17.8125	0.363021	1017.43	1.04271	25.6655	6.7335	52.298	59.032	13.442	830.0	63.483	11.295	8.7492	7.8525								
2016/02/19 00:20:00		1.29946	133.477	17.8109	0.364062	1017.47	1.06458	25.6768	5.0987	50.412	55.511	13.442	784.79	70.408	9.6967	8.0475	7.415								
2016/02/19 00:25:00		1.59202	144.254	17.8135	0.360938	1017.55	1.04271	25.6835	4.2143	46.2595	50.474	13.4754	728.13	71.962	9.63	7.8967	7.1017								
2016/02/19 00:30:00		1.42321	146.225	17.8135	0.363021	1017.5	1.06458	25.6889	4.73467	50.912	55.646	13.442	725.0	58.418	9.2033	7.7183	7.0742								
2016/02/19 00:35:00		1.62594	139.362	17.8125	0.359896	1017.44	1.07917	25.6991	6.1662	52.274	58.441	13.442	662.08	56.339	11.5867	8.965	8.2183								
2016/02/19 00:40:00		1.08763	129.568	17.8021	0.360417	1017.47	1.05	25.6999	5.1478	50.843	55.991	13.442	638.33	59.615	8.765	6.3808	5.815								
2016/02/19 00:45:00		1.75072	119.731	17.7865	0.363542	1017.4	1.03542	25.6988	4.81507	50.789	55.604	13.442	622.71	55.732	15.1533	10.4458	9.3525								
2016/02/19 00:50:00		1.79674	142.817	17.7115	0.361458	1017.42	1.03542	25.701	4.65874	48.2793	52.938	13.442	601.25	55.736	12.765	10.0522	9.006								
2016/02/19 00:55:00		1.52016	128.612	17.7177	0.365625	1017.42	1.08646	25.6948	3.41923	45.5166	48.9359	13.442	558.54	23.698	12.9158	9.4517	8.63								
2016/02/19 01:00:00		0.76247	109.681	17.7161	0.359896	1017.39	1.08646	25.6943	4.78157	47.6973	52.479	13.442	553.54	15.4225	9.0933	6.2717	5.4383								
2016/02/19 01:05:00		0.96648	104.764	17.7188	0.360938	1017.36	1.02083	25.6999	4.83963	48.3238	53.163	13.7566	537.29	37.1882	11.695	8.5588	7.7443								
2016/02/19 01:10:00		0.87981	91.36	17.7188	0.356771	1017.35	1.03542	25.7002	7.3767	53.657	61.034	13.442	557.5	240.32	14.3833	10.9033	9.98								
2016/02/19 01:15:00		1.23932	90.42	17.7193	0.355729	1017.35	1.02083	25.6977	4.5292	49.7718	54.301	13.442	545.21	240.177	13.2467	9.9033	8.8583								
2016/02/19 01:20:00		1.36251	96.472	17.7146	0.358333	1017.4	1.07187	25.7004	4.87313	50.166	55.039	13.442	547.5	239.909	11.6517	9.2767	8.5125								
2016/02/19 01:25:00		1.2119	106.935	17.7161	0.359896	1017.4	1.06458	25.698	4.76817	49.0666	53.835	13.442	545.42	249.302	7.7872	5.8092	5.2577								
2016/02/19 01:30:00		1.50687	107.122	17.7177	0.35625	1017.36	1.07917	25.6961	3.96417	47.9711	51.935	13.4801	562.5	230.012	10.4417	8.3033	7.5317								
2016/02/19 01:35:00		1.17483	109.348	17.6984	0.354688	1017.37	1.09375	25.6975	3.91057	44.7635	48.6741	13.4658	543.33	42.835	6.9898	5.8988	5.4361								
2016/02/19 01:40:00		1.45761	90.877	17.6172	0.354688	1017.41	1.07917	25.6975	2.75817	42.8807	45.6388	13.442	532.71	46.4174	11.8083	9.4617	8.7425								
2016/02/19 01:45:00		0.99657	111.696	17.6156	0.354688	1017.36	1.05	25.6937	2.43657	42.956	45.3926	13.4468	545.0	44.0458	15.5133	13.1783	12.1433								
2016/02/19 01:50:00		0.66868	91.199	17.6146	0.351042	1017.35	0.99167	25.6822	2.9011	41.2512	44.1523	13.442	541.67	42.7028	7.4688	6.1125	5.5568								
2016/02/19 01:55:00		0.78802	101.736	17.538	0.35625	1017.29	1.03542	25.6685	3.23387	41.9974	45.2313	13.442	552.92	41.3563	10.2752	8.5897	7.9513								
2016/02/19 02:00:00		1.3298	97.655	17.5109	0.35	1017.1	1.05729	25.65	2.44997	40.8814	43.3314	13.442	547.71	43.9851	9.04	7.47	6.78								
2016/02/19 02:05:00		1.12571	93.721	17.5094	0.352604	1016.96	0.99896	25.6204	2.67107	39.6045	42.2756	13.442	532.08	44.3422	10.1767	8.6633	7.9175								
2016/02/19 02:10:00		0.72408	74.013	17.5099	0.350521	1016.85	0.98438	25.5925	2.83187	41.1656	43.9974	13.442	558.75	40.3313	9.0267	7.2863	6.681								
2016/02/19 02:15:00		0.87373	91.368	17.4401	0.355729	1016.88	1.06458	25.5702	2.8944	40.4227	43.3171	13.4944	519.17	41.3099	13.265	11.0167	9.995								
2016/02/19 02:20:00		1.17891	114.853	17.4104	0.35625	1016.83	1.05	25.5493	2.345	38.7966	41.1416	13.4468	509.38	43.6279	10.0392	7.4338	6.6633								
2016/02/19 02:25:00		1.07756	113.157	17.4135	0.35625	1016.84	1.08646	25.5348	2.5259	38.266	40.7919	13.442	488.125	40.6527	13.965	11.0783	10.0983								
2016/02/19 02:30:00		0.92074	98.299	17.4104	0.355729	1016.83	1.02083	25.516	4.23217	43.6817	47.9139	13.5469	507.5	30.5342	9.2017	7.485	6.6633								
