-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2015/03/07 00:00:00
EndTime: 2015/03/08 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2015/03/07 00:05:00		1.15565	62.844	15.7042	92.837	1014.71	1.21771	23.2447	68.4	13.5872	81.988	1.9162	1452.08	53.061	18.9083	17.715	16.4767								
2015/03/07 00:10:00		0.98433	65.076	15.701	92.839	1014.69	1.23229	23.2748	68.541	11.766	80.307	2.0878	1443.96	53.618	18.4183	16.9783	15.9233								
2015/03/07 00:15:00		1.28857	52.051	15.7036	92.837	1014.65	1.19583	23.292	31.2198	9.3423	40.5621	2.06873	1442.29	52.832	18.4733	17.0417	15.9333								
2015/03/07 00:20:00		1.62622	56.51	15.7042	92.836	1014.62	1.16667	23.3178	0.031267	0.54431	0.57558	1.93527	1428.96	52.846	18.8617	17.2933	16.0783								
2015/03/07 00:25:00		1.09029	65.147	15.7026	92.84	1014.55	1.1375	23.3387	0.339467	0.109547	0.449013	2.06873	1426.25	52.846	19.7242	18.3208	16.9767								
2015/03/07 00:30:00		0.7972	71.358	15.7042	92.832	1014.46	1.16667	23.3476	109.791	0.62647	110.417	1.99247	1412.71	53.004	21.2083	18.4417	17.0792								
2015/03/07 00:35:00		0.69001	67.535	15.7141	92.918	1014.47	1.18854	23.3494	207.211	0.078737	207.29	1.74937	1406.88	52.575	24.505	22.31	20.9408								
2015/03/07 00:40:00		0.96264	52.228	15.7068	92.932	1014.44	1.19583	23.3596	213.399	0.8661	214.266	1.8876	1401.04	52.318	19.8275	18.0733	17.0133								
2015/03/07 00:45:00		0.69002	65.937	15.7	92.935	1014.41	1.17396	23.3693	218.087	0.12324	218.21	1.9448	1385.63	52.518	20.955	18.8167	17.2008								
2015/03/07 00:50:00		0.88358	60.559	15.7526	92.931	1014.35	1.12292	23.3722	138.538	7.7573	146.295	1.69217	1382.71	52.261	21.7633	18.755	17.5667								
2015/03/07 00:55:00		0.58448	51.589	15.8016	92.931	1014.26	1.09375	23.3725	72.029	9.3662	81.396	1.69693	1377.29	52.689	24.9975	21.0967	19.4233								
2015/03/07 01:00:00		0.96946	54.613	15.7995	92.931	1014.22	1.15937	23.3736	70.765	9.777	80.542	1.9305	1371.04	51.918	20.1842	18.9383	17.63								
2015/03/07 01:05:00		0.91695	55.588	15.7969	92.978	1014.16	1.10833	23.3752	68.139	11.3073	79.446	1.80657	1365.0	52.361	21.5442	19.1483	17.8175								
2015/03/07 01:10:00		1.12563	57.383	15.799	93.031	1014.1	1.11563	23.3663	67.768	10.2632	78.031	1.81133	1356.67	52.332	20.51	19.0192	17.8042								
2015/03/07 01:15:00		0.67031	46.2909	15.7964	93.03	1014.08	1.10833	23.3612	66.926	9.9174	76.844	1.99723	1348.54	52.575	22.0792	19.9092	18.3925								
2015/03/07 01:20:00		0.78396	52.029	15.7995	93.031	1014.06	1.16667	23.3521	67.831	10.9478	78.779	1.96863	1334.38	52.046	21.065	19.4792	18.2625								
2015/03/07 01:25:00		0.8969	47.8171	15.7995	93.032	1014.0	1.11563	23.3457	68.599	10.6294	79.229	1.859	1330.21	51.903	22.0258	19.345	17.815								
2015/03/07 01:30:00		0.93381	61.49	15.7427	93.029	1013.95	1.18125	23.3382	67.045	10.1057	77.15	1.7732	1322.71	52.418	20.9208	19.8192	18.71								
2015/03/07 01:35:00		0.94004	56.825	15.7026	93.031	1013.85	1.16667	23.3274	67.864	9.5682	77.433	1.85423	1322.71	52.089	23.0517	20.6442	19.2508								
2015/03/07 01:40:00		1.3276	56.028	15.7036	93.025	1013.78	1.11563	23.3202	68.023	10.3795	78.402	1.86853	1311.67	52.075	23.9742	21.6425	20.0092								
2015/03/07 01:45:00		0.96991	66.487	15.7005	93.03	1013.74	1.12292	23.3231	66.705	10.181	76.886	1.76367	1300.0	52.061	23.8458	22.0517	20.6033								
2015/03/07 01:50:00		1.03353	56.56	15.701	93.027	1013.72	1.08646	23.3156	67.313	10.0235	77.336	1.9734	1299.58	52.532	28.3875	25.9917	24.06								
2015/03/07 01:55:00		0.72096	34.9359	15.6979	93.032	1013.68	1.08646	23.3204	65.812	10.2392	76.051	1.85423	1290.83	52.689	21.3242	20.2683	19.0267								
2015/03/07 02:00:00		0.68129	57.14	15.6807	93.029	1013.65	1.15208	23.3264	65.124	9.4689	74.593	1.9019	1279.38	52.118	19.8533	18.635	17.4883								
2015/03/07 02:05:00		0.63999	54.111	15.5964	93.093	1013.61	1.11563	23.3255	64.974	9.308	74.282	1.77797	1273.54	51.989	19.6275	18.725	17.6008								
2015/03/07 02:10:00		0.89438	53.318	15.6016	93.13	1013.57	1.16667	23.3344	64.313	9.7668	74.08	1.7875	1264.17	51.832	22.155	20.3975	18.8767								
2015/03/07 02:15:00		1.0028	62.284	15.5984	93.125	1013.53	1.11563	23.3325	64.456	9.7017	74.158	1.7589	1262.5	51.775	21.3358	20.29	18.985								
2015/03/07 02:20:00		0.8638	44.6183	15.5969	93.127	1013.5	1.12292	23.3328	64.284	9.9414	74.226	1.85423	1251.46	52.346	22.1667	21.0175	19.5633								
2015/03/07 02:25:00		0.90514	49.483	15.5516	93.127	1013.51	1.15208	23.325	64.959	10.1741	75.133	1.80657	1249.38	51.832	22.6408	21.5642	19.89								
2015/03/07 02:30:00		0.99997	58.3	15.4927	93.126	1013.5	1.1375	23.3215	63.994	10.4275	74.421	1.99247	1243.75	51.761	26.5683	24.1858	22.1108								
