-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2015/07/27 00:00:00
EndTime: 2015/07/28 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2015/07/27 00:05:00		1.42013	144.915	27.6953	40.551	1005.05	1.10104	26.9418	45.9062	11.0676	56.974	51.285	1387.5	9.6114							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:10:00		1.54269	167.697	27.6948	40.5625	1005.03	1.12292	26.6941	41.7544	10.9786	52.733	51.027	1377.92	8.6827							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:15:00		1.58792	156.623	27.6958	40.6849	1005.05	1.15208	26.442	1.7219	1.00646	2.72836	49.5305	1377.71	8.5327							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:20:00		2.15853	145.611	27.6797	40.7797	1005.05	1.09375	26.2546	0.82633	0.116393	0.94273	48.0385	1375.63	8.7327							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:25:00		2.23147	142.868	27.5943	40.9359	1004.99	1.21771	26.0967	11.6893	0.0	11.6893	46.5799	1353.96	9.2042							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:30:00		1.76675	141.037	27.5938	41.3469	1004.96	1.13021	25.9807	212.919	1.585	214.504	46.0984	1337.08	8.8077							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:35:00		1.16872	146.32	27.5958	41.6682	1004.87	1.17396	25.8653	212.58	0.21567	212.796	44.6684	1328.75	8.8506							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:40:00		1.2038	141.67	27.5604	41.8125	1004.79	1.18125	25.7504	215.137	0.50323	215.64	44.1393	1322.71	9.0006							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:45:00		1.60619	142.81	27.4859	41.9708	1004.75	1.15937	25.6561	205.65	2.89956	208.549	43.9058	1305.42	9.1935							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:50:00		1.62698	150.866	27.4865	42.0219	1004.72	1.16667	25.5506	50.601	7.3465	57.947	43.4768	1297.08	9.5363							0.0	0.0	0.0	0.0	0.0
2015/07/27 00:55:00		0.60446	153.712	27.4214	42.2693	1004.71	1.12292	25.4567	44.1843	6.6892	50.873	42.7713	1291.25	8.422							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:00:00		0.93063	165.34	27.3891	42.5896	1004.66	1.13021	25.3657	40.229	7.0726	47.3016	42.6331	1279.79	8.7577							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:05:00		1.07324	165.315	27.3865	42.7734	1004.58	1.15937	25.2814	43.7599	7.1171	50.877	42.7093	1272.92	8.9685							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:10:00		1.22304	168.369	27.3911	42.8917	1004.6	1.09375	25.2392	44.4612	7.4937	51.955	42.6092	1259.79	9.0435							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:15:00		1.25154	141.737	27.3885	43.0354	1004.52	1.13021	25.1845	45.9218	6.5078	52.43	42.2041	1250.21	9.6935							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:20:00		1.4053	164.717	27.388	43.4078	1004.49	1.17396	25.1431	43.4294	5.7752	49.2046	42.185	1244.58	9.2935							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:25:00		1.33365	162.716	27.3604	44.1307	1004.4	1.13021	25.1012	40.4189	6.8946	47.3135	42.0182	1240.21	8.5684							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:30:00		1.14303	157.529	27.2927	44.4625	1004.27	1.15208	25.0652	39.0588	6.7371	45.7959	41.9705	1227.92	9.3685							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:35:00		0.85227	155.384	27.1906	44.7641	1004.24	1.1375	25.0158	38.525	6.9049	45.4299	42.123	1225.63	9.5685							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:40:00		1.0726	124.863	27.1891	45.2557	1004.19	1.11563	24.9691	38.1252	6.4906	44.6159	41.8179	1217.29	9.8185							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:45:00		0.9405	131.898	27.1172	45.4156	1004.12	1.17396	24.9119	41.9934	5.895	47.8883	41.8847	1205.63	9.4185							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:50:00		0.71525	121.884	27.0875	45.6135	1004.08	1.15208	24.8615	44.1642	6.6413	50.805	41.6845	1198.96	8.9685							0.0	0.0	0.0	0.0	0.0
2015/07/27 01:55:00		1.04784	130.334	27.0047	45.8083	1003.99	1.15208	24.796	42.909	5.6896	48.5986	41.756	1181.04	9.0185							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:00:00		1.23036	122.302	26.9901	46.0687	1003.9	1.17396	24.749	42.1229	5.6417	47.7645	41.6845	1177.08	9.8578							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:05:00		0.99669	116.932	26.9865	46.2203	1003.77	1.11563	24.6991	41.4462	6.1449	47.5911	41.5367	1166.67	9.7721							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:10:00		0.77838	135.847	27.0745	46.4	1003.66	1.12292	24.6534	39.7801	5.1213	44.9014	41.3127	1157.71	9.6078							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:15:00		0.64842	120.542	27.0151	46.3391	1003.62	1.15208	24.5865	47.1233	6.1723	53.296	40.7502	1152.92	9.8364							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:20:00		0.74498	100.082	26.9885	46.2734	1003.59	1.18854	24.5291	45.388	5.6588	51.047	41.1697	1147.5	9.5935							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:25:00		0.77407	140.919	26.987	46.2698	1003.54	1.13021	24.4996	43.6773	6.0285	49.7058	40.9552	1143.75	9.5328							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:30:00		0.71535	137.508	26.9891	46.399	1003.52	1.20313	24.4695	40.7405	3.5363	44.2768	40.5787	1135.21	9.1899							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:35:00		1.03353	112.746	26.9922	46.3974	1003.55	1.16667	24.4378	39.6104	5.7409	45.3513	40.6787	1125.0	9.147							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:40:00		0.9565	125.059	26.9896	46.3984	1003.58	1.15208	24.4147	43.7108	5.0734	48.7842	40.3641	1114.38	9.6649							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:45:00		0.9773	125.061	26.9932	46.3979	1003.54	1.14479	24.3914	42.8197	6.0045	48.8242	40.3022	1106.88	9.6685							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:50:00		1.05256	121.631	26.988	46.3552	1003.52	1.11563	24.3618	39.6015	4.88852	44.49	40.612	1100.83	9.6185							0.0	0.0	0.0	0.0	0.0
2015/07/27 02:55:00		1.13939	118.727	27.0292	46.2656	1003.47	1.17396	24.3312	37.4954	5.0255	42.5209	40.4976	1093.13	9.6864							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:00:00		0.8082	149.553	27.0672	46.0536	1003.47	1.17396	24.3154	34.9807	4.69339	39.6741	40.3736	1087.71	10.1792							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:05:00		0.71162	100.342	27.0057	45.9656	1003.48	1.19583	24.2929	36.3721	4.8851	41.2572	39.8541	1083.13	8.9935							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:10:00		0.65491	102.729	26.9896	45.8964	1003.53	1.11563	24.2786	36.553	5.1898	41.7427	40.2307	1074.58	9.5435							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:15:00		0.64832	76.928	27.038	45.9401	1003.55	1.19583	24.2534	40.0191	4.9878	45.0069	39.6682	1070.63	9.5435							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:20:00		0.64777	88.858	27.0875	45.9068	1003.59	1.20313	24.2279	46.259	5.4191	51.678	39.9542	1066.88	9.6185							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:25:00		0.60236	100.746	27.0932	45.8922	1003.64	1.16667	24.2013	44.5103	4.16962	48.68	40.3641	1063.13	9.5864							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:30:00		0.70246	115.182	27.0896	45.9745	1003.7	1.15937	24.1691	41.1581	4.69681	45.8549	40.0734	1057.71	9.6292							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:35:00		0.7038	95.821	27.0938	45.8943	1003.74	1.14479	24.1664	43.8761	5.4705	49.3466	40.0257	1054.58	9.5864							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:40:00		0.5227	74.177	27.0901	45.7328	1003.72	1.10833	24.2491	41.473	4.41952	45.8925	40.5119	1046.04	6.6862							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:45:00		0.54404	66.212	27.0911	45.5365	1003.67	1.11563	24.557	40.1196	5.3917	45.5113	40.3308	1037.71	6.5683							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:50:00		0.69111	57.299	27.0865	45.5964	1003.61	1.11563	24.8035	43.8604	5.0939	48.9543	40.898	1031.67	20.2228							0.0	0.0	0.0	0.0	0.0
2015/07/27 03:55:00		0.7266	95.104	27.0917	45.7578	1003.56	1.17396	24.847	45.598	5.4842	51.082	41.1459	1028.75	15.1331							0.0	0.0	0.0	0.0	0.0
2015/07/27 04:00:00		0.65327	98.307	27.0911	45.6969	1003.55	1.16667	24.8003	41.1871	4.86113	46.0483	41.7226	1030.63	11.8937							0.0	0.0	0.0	0.0	0.0
2015/07/27 04:05:00		0.0	502.0	27.0948	45.7151	1003.55	1.18854	24.7071	37.5468	4.29971	41.8465	41.3699	1030.21	10.0114							0.0	0.0	0.0	0.0	0.0
2015/07/27 04:10:00		0.53326	131.708	27.0781	45.7927	1003.5	1.15208	24.564	38.6166	4.34763	42.9642	41.47	1034.17	8.6934							0.0	0.0	0.0	0.0	0.0
2015/07/27 04:15:00		0.57153	129.568	26.9865	45.875	1003.52	1.12292	24.4327	42.1296	4.13539	46.265	41.1602	1034.58	8.4684							0.0	0.0	0.0	0.0	0.0
