-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2015/01/08 00:00:00
EndTime: 2015/01/09 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2015/01/08 00:05:00		0.71811	7.3544	16.9995	70.672	1022.29	1.13021	24.4979	34.3889	12.9162	47.3051	5.3768	1327.71	12.0901				-0.01	0.0	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:10:00		0.85154	29.096	16.9073	70.461	1022.29	1.15937	24.4255	24.3746	11.9714	36.346	4.98117	1326.67	17.069				-0.012167	0.003833	-0.008333	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:15:00		0.37342	21.4224	16.8974	70.338	1022.3	1.14479	24.5159	0.0536	0.0	0.0536	5.3053	1318.75	13.2044				-0.010167	0.000167	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:20:00		0.50518	3.60494	16.9	70.376	1022.24	1.19583	24.6819	0.171967	0.345757	0.51772	5.1337	1309.17	12.7366				-0.0125	0.0035	-0.009333	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:25:00		0.48376	39.8216	16.9042	70.493	1022.25	1.15208	24.7925	0.58513	0.249903	0.83504	5.0479	1308.96	11.7972				-0.0135	0.0035	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:30:00		0.430655	12.9698	16.9021	70.056	1022.27	1.10833	24.9007	0.74817	0.07189	0.82006	5.0717	1298.33	11.4543				-0.012	0.002	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:35:00		0.61452	26.9334	16.9	69.495	1022.28	1.14479	24.8344	0.73923	1.69797	2.43721	5.2529	1292.92	8.497				-0.0145	0.0045	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:40:00		0.369706	12.5656	16.9	69.062	1022.26	1.18125	24.4891	0.8107	0.50665	1.31735	5.1718	1287.5	7.7434				-0.018833	0.008833	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:45:00		0.79328	14.0963	16.9016	68.678	1022.25	1.11563	24.2402	12.7791	2.30048	15.0796	4.68087	1287.92	15.5225				-0.0135	0.003167	-0.0105	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:50:00		0.50712	43.4314	16.9016	68.077	1022.21	1.13021	24.2373	38.5674	15.4358	54.003	4.82387	1280.63	13.7188				-0.013333	0.003333	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 00:55:00		0.69319	355.285	16.901	67.824	1022.2	1.13021	24.371	37.1939	18.6982	55.892	4.97163	1270.83	13.0402				-0.013167	0.003167	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:00:00		0.95905	351.024	16.899	67.143	1022.16	1.15937	24.5047	36.1599	18.9584	55.118	4.77143	1265.21	12.0008				-0.01	0.0	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:05:00		0.96523	357.348	16.9021	66.818	1022.16	1.1375	24.6319	36.1621	17.75	53.912	5.0193	1261.46	11.6258				-0.011	0.001	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:10:00		0.62609	37.8946	16.9068	66.283	1022.15	1.15208	24.7229	35.3313	17.5309	52.862	5.148	1253.96	11.6258				-0.0105	0.000833	-0.009667	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:15:00		1.15957	0.11371	16.9021	65.959	1022.16	1.13021	24.8102	35.5524	16.5587	52.111	5.3482	1249.38	10.8543				-0.012833	0.002833	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:20:00		0.67882	337.18	16.9057	65.824	1022.23	1.1375	24.8948	35.5837	17.6165	53.2	5.1957	1238.75	10.865				-0.012833	0.003167	-0.009667	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:25:00		0.78832	352.241	16.9005	65.704	1022.22	1.15208	24.9619	35.6998	17.1235	52.823	5.21	1228.75	11.3258				-0.011	0.001	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:30:00		0.93724	13.6423	16.8974	65.765	1022.22	1.11563	25.0164	36.2515	16.4662	52.718	5.2052	1228.54	11.2079				-0.010833	0.003	-0.007833	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:35:00		1.00584	1.33431	16.9026	65.669	1022.2	1.14479	25.0424	36.5172	18.7085	55.226	5.229	1223.33	10.3257				-0.01	0.000667	-0.009333	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:40:00		0.98767	351.676	16.9026	65.581	1022.16	1.16667	24.7756	35.3715	16.3841	51.756	4.8906	1218.13	7.0183				-0.011667	0.004333	-0.007333	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:45:00		0.55049	355.031	16.838	65.297	1022.13	1.18125	24.4228	35.2755	12.995	48.2705	4.7619	1215.21	9.9114				-0.013	0.003	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:50:00		0.473825	6.9815	16.8005	65.17	1022.09	1.16667	24.2778	35.7177	15.6994	51.417	4.64273	1213.54	15.4296				-0.01	0.0	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 01:55:00		0.85153	4.9031	16.8057	65.141	1022.04	1.18125	24.3511	35.8517	18.1266	53.978	4.78573	1201.67	12.8794				-0.011333	0.001333	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:00:00		0.55413	17.9683	16.8036	65.133	1021.97	1.19583	24.498	36.3721	17.0824	53.455	4.72377	1197.08	12.3115				-0.0105	0.0005	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:05:00		0.55694	49.5587	16.8036	65.302	1021.94	1.21042	24.6395	36.6512	18.1197	54.771	5.0956	1195.21	11.5079				-0.0135	0.003833	-0.009667	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:10:00		0.68247	30.042	16.8042	65.148	1021.99	1.17396	24.7356	35.874	18.2361	54.11	4.98117	1187.92	11.2615				-0.011333	0.0025	-0.008833	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:15:00		0.68157	356.318	16.8052	65.143	1022.03	1.18854	24.8207	36.4994	16.7606	53.26	4.9192	1181.04	11.3258				-0.011	0.001	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:20:00		0.6857	343.703	16.8042	65.227	1022.1	1.16667	24.9106	36.7294	16.8462	53.576	4.9764	1172.29	10.8757				-0.01	0.0	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:25:00		0.59306	352.843	16.799	65.196	1022.12	1.17396	24.9825	36.4748	18.4004	54.875	5.0765	1172.71	11.0615				-0.015667	0.005667	-0.01	4.78417	0.0	0.0	0.68526	0.0
2015/01/08 02:30:00		0.82648	11.2909	16.8047	64.912	1022.04	1.225	25.0459	36.5284	17.3631	53.892	4.9764	1165.83	10.6507				-0.0105	0.003167	-0.007333	4.78417	0.0	0.0	0.68526	0.0
