-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2015/11/26 00:00:00
EndTime: 2015/11/27 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2015/11/26 00:05:00		0.97372	20.6603	17.1016	9.7969	1020.0	1.01354	24.7074	26.1523	3.14262	29.295	11.44	724.17	38.5704	18.2508	13.1383	10.005								
2015/11/26 00:10:00		1.15716	345.119	17.1974	9.763	1020.05	0.99167	24.724	26.8134	2.4066	29.22	11.44	711.88	38.3597	18.7508	13.1325	10.1883								
2015/11/26 00:15:00		0.947	16.7628	17.2026	9.6339	1020.14	0.99167	24.7305	26.8804	2.69759	29.578	11.44	719.79	37.1061	19.2108	13.225	10.2167								
2015/11/26 00:20:00		1.22872	349.076	17.2062	9.5635	1020.19	0.99896	24.7331	27.5727	2.48192	30.0546	11.44	707.29	36.3631	18.4108	13.3092	10.2475								
2015/11/26 00:25:00		1.08516	2.15421	17.3047	9.5281	1020.24	1.12292	24.7305	27.2467	2.44768	29.6944	11.44	702.08	36.981	21.98	15.35	10.6017								
2015/11/26 00:30:00		0.477137	328.819	17.3031	9.8115	1020.31	1.15208	24.7278	28.2762	1.8931	30.1693	11.44	695.0	36.731	19.84	14.5625	12.0058								
2015/11/26 00:35:00		1.02585	15.3403	17.3057	9.549	1020.35	1.11563	24.7181	27.6978	2.71813	30.4159	11.3828	688.13	38.9026	18.5167	14.1025	12.3658								
2015/11/26 00:40:00		0.67698	336.052	17.2917	8.3146	1020.43	1.12292	24.7173	27.9502	2.25255	30.2027	11.3018	683.96	39.5848	17.875	12.6183	10.3117								
2015/11/26 00:45:00		1.28954	330.441	17.2036	7.3599	1020.46	1.11563	24.7272	27.6978	1.48915	29.187	11.154	678.96	42.4671	16.7433	12.0425	9.9742								
2015/11/26 00:50:00		0.88699	354.945	17.2078	7.0854	1020.5	1.11563	24.7227	27.5415	1.3351	28.8766	11.2064	678.96	42.6243	16.9917	11.7117	9.0492								
2015/11/26 00:55:00		1.2056	359.292	17.2099	7.2036	1020.52	1.10833	24.7428	27.8921	1.42753	29.3196	11.3542	660.83	39.2598	18.5492	13.0008	9.7267								
2015/11/26 01:00:00		0.71973	348.377	17.1615	7.6917	1020.48	1.10104	24.745	27.8028	1.31114	29.1139	11.2112	668.54	38.9883	15.9225	11.665	9.615								
2015/11/26 01:05:00		0.87021	25.9694	17.1047	8.0927	1020.5	1.07187	24.7694	27.5571	2.39291	29.95	11.154	671.04	40.0491	16.6708	12.3158	10.2633								
2015/11/26 01:10:00		0.85923	316.96	17.0828	8.5036	1020.54	1.10833	24.7713	27.91	1.36249	29.2725	11.154	660.21	41.1813	23.485	17.2808	15.0208								
2015/11/26 01:15:00		0.5313	333.405	17.0057	9.0755	1020.58	1.10833	24.7705	27.6442	1.11943	28.7636	11.154	649.79	40.2098	23.4683	17.5417	15.1317								
2015/11/26 01:20:00		0.86526	344.181	16.9146	9.1812	1020.65	1.16667	24.7758	28.0507	1.00646	29.0571	11.154	650.21	38.1168	22.3333	16.0517	13.1567								
2015/11/26 01:25:00		0.78034	3.24278	16.7687	9.6016	1020.73	1.11563	24.7756	28.2695	1.23582	29.5054	11.154	644.17	38.2954	21.705	16.2433	13.4567								
2015/11/26 01:30:00		1.75296	315.333	16.6339	10.201	1020.81	1.12292	24.7621	28.8279	0.59908	29.427	11.154	643.33	38.6454	22.8867	17.065	15.1283								
