-- 1st mean values --
Format: XTAB(V:1;HEAD:2;COL:TCFFFFFFFFFFFFFFFFFFFFFFFF)
StartTime: 2015/11/15 00:00:00
EndTime: 2015/11/16 00:00:00
Period: 24 h
Station: Gia Lam

Time	MeasPt	Wind Spd.	Wind Dir.	Temp	RH	Barometer	Radiation	InnerTemp	NO	NO2	NOx	SO2	CO	O3	PM-10	PM-2.5	PM-1	CH4	NMHC	THC	BENZEN	TOLUEN	ETHYL BENZEN	MP-XYLEN	O-XYLEN
		m/s	degree	°C	%	hPa	W/m²	°C	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	µg/m3	ppm	ppmC	ppmC	ug/m3	ug/m3	ug/m3	ug/m3	ug/m3
2015/11/15 00:05:00		0.61168	114.819	23.7188	3.92448	1011.04	1.03542	26.4108	59.324	9.3149	68.639	10.7727	2375.0	197.638	49.1983	37.7417	32.3167								
2015/11/15 00:10:00		0.0	502.0	23.7135	3.975	1011.02	1.07917	26.1254	62.54	9.4621	72.002	10.868	2370.21	154.832	50.882	38.9233	33.065								
2015/11/15 00:15:00		0.63041	82.847	23.7984	3.89531	1010.99	1.01354	25.9217	61.609	8.2776	69.886	10.868	2412.5	103.171	52.393	39.5058	33.0617								
2015/11/15 00:20:00		0.6982	99.433	23.8167	3.7599	1010.98	0.99896	25.7018	65.589	9.825	75.413	10.868	2367.71	27.9161	55.516	41.1217	33.5808								
2015/11/15 00:25:00		0.5625	32.5125	23.8104	3.71771	1010.97	1.04271	25.4886	71.438	7.1411	78.579	10.868	2260.42	0.0	51.423	40.3742	35.065								
2015/11/15 00:30:00		0.0	502.0	23.8109	3.7276	1010.95	1.05	25.3538	73.72	7.8839	81.604	10.6773	2206.25	11.2579	58.516	43.8342	36.0608								
2015/11/15 00:35:00		0.5625	49.5	23.7693	3.72969	1010.93	1.01354	25.5855	82.41	7.3602	89.77	10.8442	2241.88	179.283	57.853	43.6392	36.7683								
2015/11/15 00:40:00		0.0	502.0	23.713	3.72865	1010.89	0.97708	25.8092	78.714	7.2746	85.988	10.7012	2284.38	252.66	60.481	43.7192	35.0								
2015/11/15 00:45:00		0.70111	94.205	23.712	3.8901	1010.81	1.10104	25.8741	79.127	7.0931	86.22	10.8442	2193.75	223.911	59.132	43.7275	35.6767								
2015/11/15 00:50:00		0.57398	100.049	23.7141	4.03281	1010.8	1.01354	25.8379	80.197	6.9254	87.122	10.7727	2121.46	189.088	53.327	41.4967	36.0217								
2015/11/15 00:55:00		0.85756	71.322	23.7083	4.14427	1010.75	1.03542	25.73	79.064	6.0011	85.066	10.7107	2082.08	129.369	66.7	44.8558	34.6442								
2015/11/15 01:00:00		0.7331	59.42	23.7156	4.18177	1010.65	1.08646	25.5651	75.4	5.8162	81.216	10.8394	1991.67	36.5381	68.236	46.7667	36.49								
2015/11/15 01:05:00		0.69006	57.049	23.7104	4.07865	1010.64	1.05729	25.3477	73.97	5.1898	79.16	10.868	1881.04	0.68576	67.199	47.2142	37.905								
2015/11/15 01:10:00		1.15831	61.937	23.6854	4.07656	1010.64	1.05	25.4543	69.287	7.0452	76.332	10.868	1777.08	0.0	74.218	50.496	39.7958								
